DRG_Code,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
313, CHEST PAIN,110183,EMORY-ADVENTIST HOSPITAL,3949 SOUTH COBB DRIVE,SMYRNA,GA,30080,GA - Atlanta,11,"15,724.00","3,082.00","2,473.27"
313, CHEST PAIN,110184,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,GA - Atlanta,77,"16,802.07","3,218.45","2,209.89"
313, CHEST PAIN,110186,DOCTORS HOSPITAL,616 19TH STREET,COLUMBUS,GA,31901,GA - Columbus,18,"14,099.61","3,490.38","2,264.11"
313, CHEST PAIN,110189,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513,GA - Atlanta,36,"11,154.08","3,607.75","2,605.61"
313, CHEST PAIN,110191,"HENRY MEDICAL CENTER, INC",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,99,"15,725.84","3,347.53","2,376.34"
313, CHEST PAIN,110192,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,18,"20,981.83","3,482.11","2,068.00"
313, CHEST PAIN,110198,NORTH FULTON REGIONAL HOSPITAL,3000 HOSPITAL BOULEVARD,ROSWELL,GA,30076,GA - Atlanta,14,"34,757.42","3,304.00","2,257.42"
313, CHEST PAIN,110201,COLISEUM NORTHSIDE HOSPITAL,400 CHARTER BOULEVARD,MACON,GA,31210,GA - Macon,18,"17,056.77","3,429.61","2,261.50"
313, CHEST PAIN,110212,SMITH NORTHVIEW HOSPITAL,4280 NORTH VALDOSTA ROAD,VALDOSTA,GA,31602,FL - Tallahassee,11,"19,818.27","3,007.00","2,395.36"
313, CHEST PAIN,110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,29,"15,389.89","3,061.00","2,101.55"
313, CHEST PAIN,110219,SOUTH FULTON MEDICAL CENTER,1170 CLEVELAND AVENUE,EAST POINT,GA,30344,GA - Atlanta,48,"33,367.60","3,950.58","3,106.91"
313, CHEST PAIN,110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,GA - Atlanta,12,"11,417.25","3,462.00","2,232.66"
313, CHEST PAIN,110226,DEKALB MEDICAL CENTER AT HILLANDALE,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,GA - Atlanta,52,"11,783.50","3,310.00","2,254.69"
313, CHEST PAIN,110229,"PIEDMONT NEWNAN HOSPITAL, INC",60 HOSPITAL ROAD,NEWNAN,GA,30263,GA - Atlanta,50,"15,160.54","3,317.86","2,231.18"
313, CHEST PAIN,110230,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097,GA - Atlanta,11,"10,976.72","2,993.54","2,070.27"
313, CHEST PAIN,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,37,"14,161.16","5,002.37","3,550.97"
313, CHEST PAIN,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,26,"14,775.76","7,335.38","5,875.88"
313, CHEST PAIN,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,12,"12,740.66","5,461.00","4,711.66"
313, CHEST PAIN,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,23,"18,718.91","4,582.78","3,141.86"
313, CHEST PAIN,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,30,"12,819.03","4,199.66","2,906.23"
313, CHEST PAIN,130002,ST LUKES MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,13,"9,817.30","3,117.69","2,135.46"
313, CHEST PAIN,130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,16,"8,272.62","3,695.25","2,056.18"
313, CHEST PAIN,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,ID - Boise,25,"11,925.92","3,429.08","2,249.00"
313, CHEST PAIN,130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,CALDWELL,ID,83605,ID - Boise,11,"14,020.18","3,552.54","2,629.27"
313, CHEST PAIN,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,12,"13,661.08","3,415.00","2,382.66"
313, CHEST PAIN,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,20,"10,908.55","4,321.35","3,422.15"
313, CHEST PAIN,130049,KOOTENAI MEDICAL CENTER,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,12,"10,825.16","3,388.66","2,539.66"
313, CHEST PAIN,140002,ALTON MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,ALTON,IL,62002,MO - St. Louis,33,"14,071.93","3,022.57","2,099.30"
313, CHEST PAIN,140007,PROVENA ST JOSEPH MEDICAL CENTER,333 N MADISON,JOLIET,IL,60435,IL - Joliet,122,"22,519.27","3,617.28","2,515.82"
313, CHEST PAIN,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,701 WEST NORTH AVE,MELROSE PARK,IL,60160,IL - Melrose Park,40,"34,228.02","3,312.80","2,625.00"
313, CHEST PAIN,140010,EVANSTON HOSPITAL,2650 RIDGE AVE,EVANSTON,IL,60201,IL - Evanston,89,"17,425.30","4,205.65","2,858.86"
313, CHEST PAIN,140011,HERRIN HOSPITAL,201 S 14TH ST,HERRIN,IL,62948,MO - St. Louis,34,"15,210.58","3,147.17","2,327.85"
313, CHEST PAIN,140012,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST,DIXON,IL,61021,IL - Rockford,31,"15,916.87","3,472.96","2,457.12"
313, CHEST PAIN,140015,BLESSING HOSPITAL,BROADWAY AT 11TH STREET,QUINCY,IL,62301,IL - Springfield,85,"17,770.64","3,983.64","2,703.81"
313, CHEST PAIN,140018,MT SINAI HOSPITAL MEDICAL CENTER,15TH STREET AT CALIFORNIA,CHICAGO,IL,60608,IL - Chicago,96,"17,735.20","5,670.60","4,917.65"
313, CHEST PAIN,140029,COPLEY MEMORIAL HOSPITAL,2000 OGDEN AVENUE,AURORA,IL,60504,IL - Aurora,19,"32,109.63","3,896.47","2,692.52"
313, CHEST PAIN,140030,SHERMAN HOSPITAL,1425 NORTH RANDALL ROAD,ELGIN,IL,60123,IL - Elgin,77,"20,407.74","4,056.93","2,522.42"
313, CHEST PAIN,140032,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,IL - Springfield,34,"8,258.67","2,965.76","2,128.64"
313, CHEST PAIN,140034,ST MARYS HOSPITAL,400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801,MO - St. Louis,96,"12,028.05","3,515.68","2,418.40"
313, CHEST PAIN,140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,IL - Peoria,44,"15,850.31","3,728.93","2,019.50"
313, CHEST PAIN,140043,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,IL,61081,IL - Rockford,32,"18,110.84","3,248.31","2,510.43"
313, CHEST PAIN,140046,GOOD SAMARITAN REGIONAL HLTH CENTER,605 N 12TH STREET,MOUNT VERNON,IL,62864,MO - St. Louis,60,"8,758.08","3,167.06","2,113.03"
313, CHEST PAIN,140048,ADVOCATE TRINITY HOSPITAL,2320 E 93RD ST,CHICAGO,IL,60617,IL - Chicago,102,"17,204.52","4,134.50","3,224.52"
313, CHEST PAIN,140049,WEST SUBURBAN MEDICAL CENTER,3 ERIE COURT,OAK PARK,IL,60302,IL - Melrose Park,39,"17,262.17","4,718.92","3,859.92"
313, CHEST PAIN,140051,SKOKIE HOSPITAL,9600 GROSS POINT ROAD,SKOKIE,IL,60076,IL - Evanston,35,"16,154.57","4,007.85","2,745.37"
313, CHEST PAIN,140052,SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,62002,MO - St. Louis,20,"20,507.35","3,022.00","2,147.90"
313, CHEST PAIN,140053,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62769,IL - Springfield,105,"13,365.51","3,649.72","2,730.08"
313, CHEST PAIN,140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,IL - Melrose Park,39,"15,000.69","4,224.46","3,533.58"
313, CHEST PAIN,140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,MO - St. Louis,11,"6,798.09","3,386.54","2,666.18"
313, CHEST PAIN,140062,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463,IL - Blue Island,227,"17,720.26","3,269.31","2,305.85"
313, CHEST PAIN,140063,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,IL - Melrose Park,48,"13,257.37","3,574.89","2,340.18"
313, CHEST PAIN,140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,IL - Peoria,13,"18,070.15","4,126.07","3,352.23"
313, CHEST PAIN,140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,IL - Melrose Park,45,"20,199.73","3,691.71","2,466.46"
313, CHEST PAIN,140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61637,IL - Peoria,153,"16,624.94","3,677.83","2,799.03"
313, CHEST PAIN,140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,IL - Chicago,28,"16,809.03","4,608.78","4,003.50"
313, CHEST PAIN,140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,IL,62207,MO - St. Louis,16,"14,036.50","4,221.37","3,244.87"
313, CHEST PAIN,140080,RHC ST FRANCIS HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,IL - Evanston,43,"22,440.86","4,734.23","3,970.16"
313, CHEST PAIN,140082,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,IL - Chicago,40,"15,632.22","4,572.92","3,765.50"
313, CHEST PAIN,140083,LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644,IL - Chicago,32,"8,091.18","4,679.50","3,772.59"
313, CHEST PAIN,140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,WI - Milwaukee,153,"21,465.88","4,085.40","2,828.73"
313, CHEST PAIN,140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,IL - Chicago,14,"31,933.85","5,905.50","5,303.64"
313, CHEST PAIN,140091,CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,IL - Urbana,48,"18,709.85","4,041.08","2,727.62"
313, CHEST PAIN,140095,SAINT ANTHONY HOSPITAL,2875 WEST 19TH STREET,CHICAGO,IL,60623,IL - Chicago,19,"19,677.52","5,306.73","3,641.52"
313, CHEST PAIN,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,IL - Joliet,13,"17,588.30","4,528.07","2,074.76"
313, CHEST PAIN,140103,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,IL - Chicago,104,"12,621.34","4,945.53","4,132.87"
313, CHEST PAIN,140113,PROVENA COVENANT MEDICAL CENTER- URBANA,1400 WEST PARK AVENUE,URBANA,IL,61801,IL - Urbana,11,"13,808.00","3,476.54","2,456.18"
313, CHEST PAIN,140114,SWEDISH COVENANT HOSPITAL,5145 N CALIFORNIA AVE,CHICAGO,IL,60625,IL - Chicago,44,"23,158.68","4,228.77","3,396.38"
313, CHEST PAIN,140115,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,IL - Chicago,39,"12,434.97","4,465.30","3,572.89"
313, CHEST PAIN,140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,IL - Elgin,66,"14,631.72","3,595.63","2,233.65"
313, CHEST PAIN,140117,RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,IL - Chicago,32,"20,641.28","3,678.75","2,800.37"
313, CHEST PAIN,140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,BLUE ISLAND,IL,60406,IL - Blue Island,56,"14,894.96","3,930.48","2,784.85"
313, CHEST PAIN,140119,RUSH UNIVERSITY MEDICAL CENTER,1653 WEST CONGRESS PARKWAY,CHICAGO,IL,60612,IL - Chicago,71,"21,934.76","5,957.21","4,736.26"
313, CHEST PAIN,140122,HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,IL - Hinsdale,29,"20,168.82","4,326.31","2,567.13"
313, CHEST PAIN,140124,JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,IL - Chicago,47,"7,615.72","6,105.02","5,266.12"
313, CHEST PAIN,140125,GATEWAY REGIONAL MEDICAL CENTER,2100 MADISON AVENUE,GRANITE CITY,IL,62040,MO - St. Louis,54,"28,622.62","3,736.94","2,855.50"
313, CHEST PAIN,140127,BROMENN HEALTHCARE,1304 FRANKLIN AVENUE,NORMAL,IL,61761,IL - Bloomington,55,"10,833.32","3,521.38","2,242.32"
313, CHEST PAIN,140130,LAKE FOREST HOSPITAL,660 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,IL - Evanston,41,"16,986.73","3,218.36","2,150.17"
313, CHEST PAIN,140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,IL - Chicago,94,"16,781.40","4,272.03","3,055.73"
313, CHEST PAIN,140135,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,IL - Springfield,92,"13,958.96","3,303.92","2,267.90"
313, CHEST PAIN,140143,ST MARGARETS HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,IL - Peoria,35,"11,174.17","3,063.00","2,228.48"
313, CHEST PAIN,140147,RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST,OLNEY,IL,62450,IN - Evansville,11,"14,422.36","3,297.36","2,682.81"
313, CHEST PAIN,140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62781,IL - Springfield,147,"11,923.76","3,513.09","2,399.98"
313, CHEST PAIN,140150,UNIVERSITY OF ILLINOIS HOSPITAL,1740 WEST TAYLOR ST SUITE 1400,CHICAGO,IL,60612,IL - Chicago,23,"18,018.21","7,399.04","6,081.52"
313, CHEST PAIN,140151,SACRED HEART HOSPITAL,3240 W FRANKLIN BLVD,CHICAGO,IL,60624,IL - Chicago,31,"14,738.67","4,950.00","4,259.29"
313, CHEST PAIN,140155,PROVENA ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,IL - Joliet,75,"18,689.58","4,083.08","2,621.34"
313, CHEST PAIN,140158,MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,CHICAGO,IL,60616,IL - Chicago,100,"10,553.28","5,040.23","4,149.17"
313, CHEST PAIN,140162,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,IL - Bloomington,18,"15,624.05","3,090.00","2,157.33"
313, CHEST PAIN,140164,MEMORIAL HOSPITAL OF CARBONDALE,405 W JACKSON,CARBONDALE,IL,62902,MO - St. Louis,50,"12,266.94","3,460.52","2,360.18"
313, CHEST PAIN,140166,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,IL - Springfield,24,"16,295.75","3,711.25","2,552.29"
313, CHEST PAIN,140172,FRANCISCAN ST JAMES HEALTH,20201 S CRAWFORD AVENUE,OLYMPIA FIELDS,IL,60461,IL - Blue Island,368,"13,296.78","3,996.58","3,169.77"
313, CHEST PAIN,140174,PROVENA MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,IL - Aurora,63,"25,817.31","3,825.55","2,698.06"
313, CHEST PAIN,140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,3701 DOTY ROAD,WOODSTOCK,IL,60098,IL - Rockford,26,"15,890.69","3,335.53","2,554.30"
313, CHEST PAIN,140177,JACKSON PARK HOSPITAL,7531 S STONY ISLAND AVE,CHICAGO,IL,60649,IL - Chicago,126,"22,509.62","5,022.74","4,228.39"
313, CHEST PAIN,140179,LITTLE COMPANY OF MARY HOSPITAL,2800 W 95TH ST,EVERGREEN PARK,IL,60805,IL - Blue Island,130,"17,932.12","4,041.85","2,437.12"
313, CHEST PAIN,140180,ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS,2233 W DIVISION ST,CHICAGO,IL,60622,IL - Chicago,59,"23,858.98","4,909.44","4,086.22"
313, CHEST PAIN,140181,SOUTH SHORE HOSPITAL,8012 SOUTH CRANDON AVENUE,CHICAGO,IL,60617,IL - Chicago,77,"19,104.68","4,300.53","3,462.10"
313, CHEST PAIN,140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,IL - Chicago,117,"18,472.17","5,390.82","4,391.83"
313, CHEST PAIN,140184,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DE YOUNG,MARION,IL,62959,KY - Paducah,62,"26,069.96","3,863.24","2,239.83"
313, CHEST PAIN,140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,MO - St. Louis,141,"15,164.20","3,271.97","2,015.39"
313, CHEST PAIN,140186,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,IL - Joliet,64,"14,192.70","3,690.12","2,950.25"
313, CHEST PAIN,140187,ST ELIZABETH HOSPITAL,211 S THIRD ST,BELLEVILLE,IL,62220,MO - St. Louis,19,"14,242.21","3,135.78","2,294.36"
313, CHEST PAIN,140191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,HARVEY,IL,60426,IL - Blue Island,103,"16,743.00","3,623.01","2,812.53"
313, CHEST PAIN,140200,ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,IL - Melrose Park,71,"19,045.07","3,432.71","2,208.42"
313, CHEST PAIN,140202,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,WI - Milwaukee,70,"22,384.17","3,770.64","2,595.58"
313, CHEST PAIN,140206,NORWEGIAN-AMERICAN HOSPITAL,1044 N FRANCISCO AVE,CHICAGO,IL,60622,IL - Chicago,73,"15,683.16","5,065.24","4,332.61"
313, CHEST PAIN,140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,IL - Blue Island,259,"16,154.85","4,843.48","3,377.47"
313, CHEST PAIN,140209,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,IL,61636,IL - Peoria,45,"16,051.13","3,688.31","2,948.35"
313, CHEST PAIN,140211,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,60134,IL - Melrose Park,46,"23,832.73","3,191.21","2,264.43"
313, CHEST PAIN,140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,IL - Joliet,146,"15,562.10","3,633.09","2,559.49"
313, CHEST PAIN,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,21,"21,233.85","3,217.14","2,345.76"
313, CHEST PAIN,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,159,"14,417.79","4,231.71","3,247.52"
313, CHEST PAIN,140224,SAINT JOSEPH HOSPITAL,2900 NORTH LAKE SHORE DRIVE,CHICAGO,IL,60657,IL - Chicago,35,"17,094.00","4,953.77","3,710.37"
313, CHEST PAIN,140228,SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,IL - Rockford,178,"18,882.38","4,855.57","2,484.12"
313, CHEST PAIN,140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,IL - Hinsdale,86,"21,037.43","3,185.09","2,352.34"
313, CHEST PAIN,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,925 WEST ST,PERU,IL,61354,IL - Peoria,30,"12,609.13","3,495.80","2,523.26"
313, CHEST PAIN,140239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61103,IL - Rockford,121,"13,603.19","3,945.70","2,782.96"
313, CHEST PAIN,140242,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,IL - Melrose Park,86,"25,500.17","3,468.22","2,240.72"
313, CHEST PAIN,140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,IL - Blue Island,136,"15,289.84","4,034.58","2,508.16"
313, CHEST PAIN,140251,OUR LADY OF THE RESURRECTION MED CTR,5645 W ADDISON,CHICAGO,IL,60634,IL - Chicago,32,"18,772.40","4,078.96","2,700.90"
313, CHEST PAIN,140252,NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL ROAD,ARLINGTON HEIGH,IL,60005,IL - Evanston,139,"16,471.82","3,419.62","2,276.69"
313, CHEST PAIN,140258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,ELK GROVE VILLA,IL,60007,IL - Melrose Park,122,"21,259.97","3,310.90","2,185.97"
313, CHEST PAIN,140275,GENESIS MEDICAL CENTER ILLINI CAMPUS,801 ILLINI DRIVE,SILVIS,IL,61282,IA - Davenport,33,"8,658.00","3,170.75","2,217.30"
313, CHEST PAIN,140276,LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE,MAYWOOD,IL,60153,IL - Melrose Park,27,"16,171.37","5,443.22","4,261.96"
313, CHEST PAIN,140280,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,IA - Davenport,66,"8,066.54","3,108.10","2,181.83"
313, CHEST PAIN,140281,NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,IL - Chicago,193,"18,312.55","4,679.32","3,790.17"
313, CHEST PAIN,140286,KISHWAUKEE COMMUNITY HOSPITAL,ONE KISH HOSPITAL DRIVE,DEKALB,IL,60115,IL - Rockford,71,"15,261.64","3,261.39","2,345.22"
313, CHEST PAIN,140288,ADVOCATE GOOD SAMARITAN HOSPITAL,3815 HIGHLAND AVENUE,DOWNERS GROVE,IL,60515,IL - Hinsdale,105,"16,866.75","3,369.86","2,270.72"
313, CHEST PAIN,140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,MO - St. Louis,35,"13,531.57","3,003.20","2,070.74"
313, CHEST PAIN,140290,ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,HOFFMAN ESTATES,IL,60194,IL - Elgin,113,"20,465.16","3,461.42","2,413.33"
313, CHEST PAIN,140291,ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,IL - Elgin,78,"12,899.17","3,328.41","2,269.41"
313, CHEST PAIN,140292,ADVENTIST GLENOAKS,701 WINTHROP AVENUE,GLENDALE HEIGHT,IL,60139,IL - Melrose Park,14,"23,700.14","4,075.78","3,190.92"
313, CHEST PAIN,140300,PROVIDENT HOSPITAL OF CHICAGO,500 E 51ST ST,CHICAGO,IL,60615,IL - Chicago,46,"6,292.52","4,691.54","3,760.45"
313, CHEST PAIN,140301,OAK FOREST HOSPITAL,159TH & CICERO AVENUE,OAK FOREST,IL,60452,IL - Blue Island,11,"10,998.63","3,847.63","3,030.18"
313, CHEST PAIN,140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,IL - Hinsdale,19,"27,886.31","4,917.63","2,404.57"
313, CHEST PAIN,150002,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,IN - Gary,105,"12,419.88","3,804.57","2,788.60"
313, CHEST PAIN,150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,IN - Munster,142,"14,038.53","3,799.24","2,883.48"
313, CHEST PAIN,150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,IN - Indianapolis,36,"11,096.13","3,056.75","2,271.52"
313, CHEST PAIN,150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,1007 LINCOLNWAY,LA PORTE,IN,46350,IN - South Bend,37,"16,900.24","2,988.81","2,016.70"
313, CHEST PAIN,150008,ST CATHERINE HOSPITAL INC,4321 FIR ST,EAST CHICAGO,IN,46312,IN - Munster,74,"11,337.14","3,817.47","2,947.22"
313, CHEST PAIN,150009,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,JEFFERSONVILLE,IN,47130,KY - Louisville,84,"10,881.91","3,211.86","2,192.78"
313, CHEST PAIN,150010,ST JOSEPH HOSPITAL & HEALTH CENTER INC,1907 W SYCAMORE ST,KOKOMO,IN,46904,IN - Indianapolis,11,"15,893.36","3,328.72","2,108.90"
313, CHEST PAIN,150011,MARION GENERAL HOSPITAL,441 N WABASH AVE,MARION,IN,46952,IN - Indianapolis,12,"10,688.66","3,330.00","2,394.66"
313, CHEST PAIN,150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,IN - South Bend,78,"11,198.93","3,623.11","2,532.37"
313, CHEST PAIN,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,301 W HOMER ST,MICHIGAN CITY,IN,46360,IN - Gary,76,"12,104.52","3,518.27","2,227.21"
313, CHEST PAIN,150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,IN - Fort Wayne,120,"14,314.07","3,510.10","2,148.76"
313, CHEST PAIN,150018,ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,46514,IN - South Bend,91,"9,451.28","3,611.62","2,158.47"
313, CHEST PAIN,150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46805,IN - Fort Wayne,34,"13,523.35","3,340.35","2,511.44"
313, CHEST PAIN,150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,IN - Indianapolis,23,"11,029.13","3,204.52","2,127.30"
