ZIP,City/Location Name,STATE,Zip Code Designation
55757,Kettle River,MN,Low Income Area/HPSA
56051,Kiester,MN,Low Income Area/HPSA
55353,Kimball,MN,HPSA
56149,Lake Benton,MN,HPSA
56734,Lake Bronson,MN,Low Income Area/HPSA
56458,Lake George,MN,HPSA
56554,Lake Park,MN,HPSA
56151,Lake Wilson,MN,Low Income Area/HPSA
56150,Lakefield,MN,HPSA
56152,Lamberton,MN,Low Income Area/HPSA
56735,Lancaster,MN,Low Income Area/HPSA
55949,Lanesboro,MN,Low Income Area
56461,Laporte,MN,HPSA
56461,Laporte,MN,HPSA
56651,Lengby,MN,Low Income Area/HPSA
56652,Leonard,MN,Low Income Area/HPSA
56153,Leota,MN,Low Income Area
56155,Lismore,MN,Low Income Area
55355,Litchfield,MN,Low Income Area
56345,Little Falls,MN,Low Income Area/HPSA
56653,Littlefork,MN,HPSA
56654,Loman,MN,Low Income Area/HPSA
56347,Long Prairie,MN,Low Income Area/HPSA
56655,Longville,MN,Low Income Area/HPSA
56349,Lowry,MN,Low Income Area
56255,Lucan,MN,Low Income Area/HPSA
55612,Lutsen,MN,HPSA
55954,Mabel,MN,Low Income Area
56062,Madelia,MN,Low Income Area/HPSA
56256,Madison,MN,HPSA
56158,Magnolia,MN,Low Income Area
56557,Mahnomen,MN,Low Income Area/HPSA
55763,Makinen,MN,HPSA
56001,Mankato,MN,Low Income Area
56065,Mapleton,MN,HPSA
56257,Marietta,MN,Low Income Area/HPSA
56258,Marshall,MN,Low Income Area/HPSA
56659,Max,MN,Low Income Area
56260,Maynard,MN,Low Income Area/HPSA
56350,MC Grath,MN,Low Income Area/HPSA
55760,McGregor,MN,Low Income Area
56556,McIntosh,MN,Low Income Area/HPSA
55765,Meadowlands,MN,Low Income Area/HPSA
56352,Melrose,MN,Low Income Area/HPSA
56464,Menahga,MN,Low Income Area/HPSA
56736,Mentor,MN,Low Income Area/HPSA
56737,Middle River,MN,HPSA
56353,Milaca,MN,Low Income Area/HPSA
56262,Milan,MN,HPSA
55957,Millville,MN,Low Income Area
56263,Milroy,MN,Low Income Area/HPSA
56354,Miltona,MN,Low Income Area
55412,Minneapolis,MN,Low Income Area/HPSA
55413,Minneapolis,MN,Low Income Area/HPSA
55414,Minneapolis,MN,Low Income Area/HPSA
55418,Minneapolis,MN,Low Income Area/HPSA
55430,Minneapolis,MN,Low Income Area/HPSA
55402,Minneapolis,MN,Low Income Area
55403,Minneapolis,MN,Low Income Area
55404,Minneapolis,MN,Low Income Area
55405,Minneapolis,MN,Low Income Area
55407,Minneapolis,MN,Low Income Area
55408,Minneapolis,MN,Low Income Area
55409,Minneapolis,MN,Low Income Area
55411,Minneapolis,MN,Low Income Area
55415,Minneapolis,MN,Low Income Area
55423,Minneapolis,MN,Low Income Area
55425,Minneapolis,MN,Low Income Area
55428,Minneapolis,MN,Low Income Area
55429,Minneapolis,MN,Low Income Area
55450,Minneapolis,MN,Low Income Area
55454,Minneapolis,MN,Low Income Area
55455,Minneapolis,MN,Low Income Area
55401,Minneapolis,MN,HPSA
55421,Minneapolis,MN,Low Income Area
56068,Minnesota Lake,MN,HPSA
56660,Mizpah,MN,Low Income Area/HPSA
56265,Montevideo,MN,HPSA
56560,Moorhead,MN,Low Income Area/HPSA
56562,Moorhead,MN,Low Income Area
56563,Moorhead,MN,Low Income Area
55767,Moose Lake,MN,Low Income Area/HPSA
55051,Mora,MN,Low Income Area/HPSA
56266,Morgan,MN,Low Income Area/HPSA
56267,Morris,MN,Low Income Area
56270,Morton,MN,Low Income Area/HPSA
56466,Motley,MN,Low Income Area/HPSA
56159,Mountain Lake,MN,HPSA
56271,Murdock,MN,Low Income Area/HPSA
55769,Nashwauk,MN,Low Income Area
56566,Naytahwaush,MN,Low Income Area/HPSA
56467,Nevis,MN,Low Income Area/HPSA
56072,New Richland,MN,HPSA
56567,New York Mills,MN,Low Income Area/HPSA
56738,Newfolden,MN,HPSA
55055,Newport,MN,Low Income Area
56568,Nielsville,MN,HPSA
56468,Nisswa,MN,HPSA
56274,Norcross,MN,Low Income Area/HPSA
56661,Northome,MN,Low Income Area/HPSA
56075,Northrop,MN,Low Income Area
56740,Noyes,MN,HPSA
56741,Oak Island,MN,Low Income Area/HPSA
56276,Odessa,MN,Low Income Area
56160,Odin,MN,HPSA
56569,Ogema,MN,Low Income Area/HPSA
56358,Ogilvie,MN,Low Income Area/HPSA
56161,Okabena,MN,HPSA
56742,Oklee,MN,HPSA
56277,Olivia,MN,Low Income Area/HPSA
56359,Onamia,MN,Low Income Area/HPSA
55771,Orr,MN,HPSA
55771,Orr,MN,HPSA
56278,Ortonville,MN,Low Income Area
56570,Osage,MN,Low Income Area/HPSA
56360,Osakis,MN,HPSA
56744,Oslo,MN,HPSA
56744,Oslo,MN,HPSA
55961,Ostrander,MN,Low Income Area
56571,Ottertail,MN,Low Income Area/HPSA
56662,Outing,MN,Low Income Area/HPSA
56469,Palisade,MN,Low Income Area
56470,Park Rapids,MN,Low Income Area/HPSA
56361,Parkers Prairie,MN,Low Income Area/HPSA
56362,Paynesville,MN,HPSA
56362,Paynesville,MN,HPSA
56572,Pelican Rapids,MN,Low Income Area/HPSA
56078,Pemberton,MN,HPSA
55775,Pengilly,MN,Low Income Area
56663,Pennington,MN,Low Income Area
56472,Pequot Lakes,MN,Low Income Area/HPSA
56573,Perham,MN,Low Income Area/HPSA
56574,Perley,MN,Low Income Area/HPSA
55962,Peterson,MN,Low Income Area
56364,Pierz,MN,HPSA
56364,Pierz,MN,HPSA
56473,Pillager,MN,HPSA
56473,Pillager,MN,HPSA
55063,Pine City,MN,Low Income Area/HPSA
56474,Pine River,MN,Low Income Area/HPSA
56164,Pipestone,MN,Low Income Area/HPSA
56748,Plummer,MN,HPSA
56666,Ponemah,MN,Low Income Area
56575,Ponsford,MN,Low Income Area/HPSA
56280,Porter,MN,Low Income Area
55965,Preston,MN,Low Income Area
56667,Puposky,MN,Low Income Area/HPSA
56475,Randall,MN,HPSA
56750,Red Lake Falls,MN,Low Income Area/HPSA
56670,Redby,MN,Low Income Area
56671,Redlake,MN,Low Income Area
56283,Redwood Falls,MN,Low Income Area/HPSA
56672,Remer,MN,Low Income Area/HPSA
56284,Renville,MN,Low Income Area/HPSA
56166,Revere,MN,Low Income Area/HPSA
56367,Rice,MN,HPSA
56367,Rice,MN,HPSA
56368,Richmond,MN,HPSA
56576,Richville,MN,Low Income Area/HPSA
56577,Richwood,MN,HPSA
56578,Rochert,MN,Low Income Area/HPSA
55904,Rochester,MN,Low Income Area
55067,Rock Creek,MN,Low Income Area/HPSA
56673,Roosevelt,MN,Low Income Area/HPSA
56751,Roseau,MN,HPSA
56579,Rothsay,MN,HPSA
56579,Rothsay,MN,HPSA
56167,Round Lake,MN,Low Income Area/HPSA
56373,Royalton,MN,HPSA
55069,Rush City,MN,HPSA
55971,Rushford,MN,Low Income Area
56169,Russell,MN,HPSA
56170,Ruthton,MN,HPSA
56170,Ruthton,MN,HPSA
56580,Sabin,MN,HPSA
56285,Sacred Heart,MN,HPSA
55779,Saginaw,MN,HPSA
55972,Saint Charles,MN,Low Income Area
56301,Saint Cloud,MN,Low Income Area/HPSA
56303,Saint Cloud,MN,Low Income Area
56304,Saint Cloud,MN,Low Income Area
56754,Saint Hilaire,MN,HPSA
56081,Saint James,MN,HPSA
56374,Saint Joseph,MN,HPSA
55101,Saint Paul,MN,Low Income Area
55102,Saint Paul,MN,Low Income Area
55103,Saint Paul,MN,Low Income Area
55104,Saint Paul,MN,Low Income Area
55106,Saint Paul,MN,Low Income Area
55107,Saint Paul,MN,Low Income Area
55114,Saint Paul,MN,Low Income Area
55117,Saint Paul,MN,Low Income Area
55119,Saint Paul,MN,Low Income Area
55130,Saint Paul,MN,Low Income Area
55111,Saint Paul,MN,Low Income Area
56082,Saint Peter,MN,Low Income Area
56375,Saint Stephen,MN,HPSA
56755,Saint Vincent,MN,HPSA
56756,Salol,MN,Low Income Area/HPSA
56083,Sanborn,MN,Low Income Area/HPSA
55072,Sandstone,MN,Low Income Area/HPSA
56377,Sartell,MN,HPSA
56378,Sauk Centre,MN,Low Income Area/HPSA
55780,Sawyer,MN,Low Income Area
55613,Schroeder,MN,HPSA
56477,Sebeka,MN,Low Income Area/HPSA
56581,Shelly,MN,Low Income Area/HPSA
56676,Shevlin,MN,Low Income Area/HPSA
55781,Side Lake,MN,HPSA
56172,Slayton,MN,HPSA
56085,Sleepy Eye,MN,HPSA
56678,Solway,MN,HPSA
55382,South Haven,MN,HPSA
55974,Spring Grove,MN,Low Income Area
56680,Spring Lake,MN,Low Income Area
55975,Spring Valley,MN,Low Income Area
56087,Springfield,MN,Low Income Area/HPSA
56681,Squaw Lake,MN,Low Income Area
56479,Staples,MN,Low Income Area/HPSA
56173,Steen,MN,Low Income Area
56757,Stephen,MN,HPSA
55385,Stewart,MN,HPSA
56174,Storden,MN,Low Income Area/HPSA
56758,Strandquist,MN,HPSA
56759,Strathcona,MN,HPSA
56759,Strathcona,MN,HPSA
56759,Strathcona,MN,HPSA
55783,Sturgeon Lake,MN,Low Income Area/HPSA
56289,Sunburg,MN,HPSA
55784,Swan River,MN,Low Income Area
56382,Swanville,MN,HPSA
56382,Swanville,MN,HPSA
55785,Swatara,MN,Low Income Area/HPSA
56682,Swift,MN,Low Income Area/HPSA
56637,Talmoon,MN,Low Income Area
55787,Tamarack,MN,Low Income Area/HPSA
56683,Tenstrike,MN,HPSA
56701,Thief River Falls,MN,Low Income Area/HPSA
56583,Tintah,MN,HPSA
55615,Tofte,MN,HPSA
55790,Tower,MN,HPSA
55790,Tower,MN,HPSA
55790,Tower,MN,HPSA
56175,Tracy,MN,Low Income Area/HPSA
56684,Trail,MN,Low Income Area/HPSA
56089,Twin Lakes,MN,HPSA
56584,Twin Valley,MN,Low Income Area/HPSA
55616,Two Harbors,MN,Low Income Area
56178,Tyler,MN,HPSA
56585,Ulen,MN,HPSA
56586,Underwood,MN,HPSA
56586,Underwood,MN,HPSA
56384,Upsala,MN,HPSA
56587,Vergas,MN,HPSA
56587,Vergas,MN,HPSA
56481,Verndale,MN,Low Income Area/HPSA
56292,Vesta,MN,Low Income Area
56760,Viking,MN,HPSA
56760,Viking,MN,HPSA
56385,Villard,MN,HPSA
56588,Vining,MN,Low Income Area/HPSA
55792,Virginia,MN,Low Income Area/HPSA
56293,Wabasso,MN,HPSA
56482,Wadena,MN,Low Income Area/HPSA
56386,Wahkon,MN,Low Income Area/HPSA
56387,Waite Park,MN,Low Income Area
56091,Waldorf,MN,HPSA
56484,Walker,MN,Low Income Area/HPSA
56180,Walnut Grove,MN,Low Income Area/HPSA
56761,Wannaska,MN,Low Income Area/HPSA
55793,Warba,MN,Low Income Area
56762,Warren,MN,HPSA
56762,Warren,MN,HPSA
56763,Warroad,MN,HPSA
56685,Waskish,MN,Low Income Area/HPSA
55389,Watkins,MN,HPSA
56589,Waubun,MN,Low Income Area/HPSA
56097,Wells,MN,Low Income Area/HPSA
56590,Wendell,MN,Low Income Area/HPSA
56389,West Union,MN,Low Income Area/HPSA
56183,Westbrook,MN,Low Income Area/HPSA
56296,Wheaton,MN,HPSA
56686,Williams,MN,Low Income Area/HPSA
56201,Willmar,MN,Low Income Area
55795,Willow River,MN,Low Income Area/HPSA
56185,Wilmont,MN,Low Income Area
56101,Windom,MN,Low Income Area/HPSA
56592,Winger,MN,Low Income Area/HPSA
56098,Winnebago,MN,Low Income Area
55987,Winona,MN,Low Income Area
56688,Wirt,MN,Low Income Area
56593,Wolf Lake,MN,Low Income Area/HPSA
56594,Wolverton,MN,HPSA
56186,Woodstock,MN,Low Income Area/HPSA
56187,Worthington,MN,Low Income Area/HPSA
55797,Wrenshall,MN,HPSA
55798,Wright,MN,Low Income Area/HPSA
64720,Adrian,MO,Low Income Area/HPSA
63730,Advance,MO,Low Income Area/HPSA
64401,Agency,MO,HPSA
64402,Albany,MO,Low Income Area/HPSA
65601,Aldrich,MO,Low Income Area/HPSA
63430,Alexandria,MO,Low Income Area/HPSA
64001,Alma,MO,Low Income Area/HPSA
64620,Altamont,MO,Low Income Area/HPSA
63732,Altenburg,MO,HPSA
63732,Altenburg,MO,HPSA
65606,Alton,MO,Low Income Area/HPSA
64421,Amazonia,MO,Low Income Area/HPSA
64422,Amity,MO,HPSA
64722,Amoret,MO,Low Income Area/HPSA
64723,Amsterdam,MO,Low Income Area/HPSA
63431,Anabel,MO,Low Income Area/HPSA
64831,Anderson,MO,Low Income Area/HPSA
63330,Annada,MO,Low Income Area/HPSA
63620,Annapolis,MO,Low Income Area/HPSA
64724,Appleton City,MO,Low Income Area/HPSA
63432,Arbela,MO,Low Income Area/HPSA
63821,Arbyrd,MO,Low Income Area/HPSA
63621,Arcadia,MO,Low Income Area/HPSA
64725,Archie,MO,Low Income Area
65603,Arcola,MO,Low Income Area/HPSA
65001,Argyle,MO,HPSA
65001,Argyle,MO,HPSA
65230,Armstrong,MO,Low Income Area/HPSA
63010,Arnold,MO,HPSA
64832,Asbury,MO,Low Income Area/HPSA
65604,Ash Grove,MO,Low Income Area/HPSA
63433,Ashburn,MO,Low Income Area/HPSA
65010,Ashland,MO,HPSA
63530,Atlanta,MO,Low Income Area/HPSA
65605,Aurora,MO,Low Income Area/HPSA
65231,Auxvasse,MO,Low Income Area/HPSA
65608,Ava,MO,Low Income Area/HPSA
64833,Avilla,MO,Low Income Area/HPSA
65609,Bakersfield,MO,Low Income Area/HPSA
63531,Baring,MO,Low Income Area/HPSA
64423,Barnard,MO,HPSA
65011,Barnett,MO,Low Income Area/HPSA
63012,Barnhart,MO,HPSA
64011,Bates City,MO,HPSA
64011,Bates City,MO,HPSA
63622,Belgrade,MO,Low Income Area/HPSA
63735,Bell City,MO,Low Income Area/HPSA
65013,Belle,MO,Low Income Area/HPSA
63623,Belleview,MO,Low Income Area/HPSA
63333,Bellflower,MO,Low Income Area/HPSA
63736,Benton,MO,Low Income Area/HPSA
65232,Benton City,MO,HPSA
63014,Berger,MO,HPSA
63822,Bernie,MO,Low Income Area/HPSA
63823,Bertrand,MO,Low Income Area/HPSA
64424,Bethany,MO,Low Income Area/HPSA
63434,Bethel,MO,Low Income Area/HPSA
65436,Beulah,MO,Low Income Area/HPSA
63532,Bevier,MO,Low Income Area/HPSA
65610,Billings,MO,Low Income Area/HPSA
65438,Birch Tree,MO,Low Income Area/HPSA
63624,Bismarck,MO,Low Income Area/HPSA
65439,Bixby,MO,Low Income Area/HPSA
63625,Black,MO,Low Income Area/HPSA
65321,Blackburn,MO,Low Income Area/HPSA
65322,Blackwater,MO,Low Income Area/HPSA
63626,Blackwell,MO,Low Income Area/HPSA
64726,Blairstown,MO,Low Income Area/HPSA
65014,Bland,MO,Low Income Area/HPSA
63825,Bloomfield,MO,Low Income Area/HPSA
63627,Bloomsdale,MO,Low Income Area/HPSA
65611,Blue Eye,MO,Low Income Area/HPSA
64426,Blythedale,MO,Low Income Area/HPSA
64622,Bogard,MO,HPSA
65612,Bois D Arc,MO,Low Income Area/HPSA
64427,Bolckow,MO,HPSA
65613,Bolivar,MO,Low Income Area/HPSA
63628,Bonne Terre,MO,Low Income Area/HPSA
65016,Bonnots Mill,MO,HPSA
65233,Boonville,MO,Low Income Area/HPSA
65440,Boss,MO,Low Income Area/HPSA
64623,Bosworth,MO,Low Income Area/HPSA
65441,Bourbon,MO,Low Income Area/HPSA
63334,Bowling Green,MO,Low Income Area/HPSA
65614,Bradleyville,MO,Low Income Area/HPSA
63827,Bragg City,MO,Low Income Area/HPSA
65688,Brandsville,MO,Low Income Area/HPSA
65616,Branson,MO,Low Income Area/HPSA
63533,Brashear,MO,Low Income Area/HPSA
64624,Braymer,MO,Low Income Area/HPSA
64625,Breckenridge,MO,Low Income Area/HPSA
63931,Briar,MO,Low Income Area/HPSA
65617,Brighton,MO,Low Income Area/HPSA
65443,Brinktown,MO,Low Income Area/HPSA
65618,Brixey,MO,Low Income Area/HPSA
64728,Bronaugh,MO,Low Income Area/HPSA
64628,Brookfield,MO,Low Income Area/HPSA
65619,Brookline Station,MO,HPSA
65619,Brookline Station,MO,HPSA
63932,Broseley,MO,Low Income Area/HPSA
64630,Browning,MO,Low Income Area/HPSA
65017,Brumley,MO,Low Income Area/HPSA
65620,Bruner,MO,Low Income Area/HPSA
65236,Brunswick,MO,Low Income Area/HPSA
64631,Bucklin,MO,Low Income Area/HPSA
64016,Buckner,MO,HPSA
65444,Bucyrus,MO,Low Income Area/HPSA
65622,Buffalo,MO,Low Income Area/HPSA
65237,Bunceton,MO,Low Income Area/HPSA
63629,Bunker,MO,Low Income Area/HPSA
63739,Burfordville,MO,HPSA
64428,Burlington Junction,MO,Low Income Area/HPSA
64730,Butler,MO,Low Income Area/HPSA
65623,Butterfield,MO,Low Income Area/HPSA
65689,Cabool,MO,Low Income Area/HPSA
63630,Cadet,MO,Low Income Area/HPSA
64632,Cainsville,MO,Low Income Area/HPSA
65239,Cairo,MO,Low Income Area/HPSA
63631,Caledonia,MO,Low Income Area/HPSA
65323,Calhoun,MO,Low Income Area/HPSA
65018,California,MO,Low Income Area/HPSA
63534,Callao,MO,Low Income Area/HPSA
64017,Camden,MO,HPSA
64017,Camden,MO,HPSA
65020,Camdenton,MO,Low Income Area/HPSA
64429,Cameron,MO,Low Income Area/HPSA
63933,Campbell,MO,Low Income Area/HPSA
63435,Canton,MO,Low Income Area/HPSA
65624,Cape Fair,MO,Low Income Area/HPSA
63701,Cape Girardeau,MO,Low Income Area/HPSA
63703,Cape Girardeau,MO,Low Income Area/HPSA
63829,Cardwell,MO,Low Income Area/HPSA
64834,Carl Junction,MO,Low Income Area/HPSA
64633,Carrollton,MO,Low Income Area/HPSA
64835,Carterville,MO,Low Income Area/HPSA
64836,Carthage,MO,Low Income Area/HPSA
63830,Caruthersville,MO,Low Income Area/HPSA
65625,Cassville,MO,Low Income Area/HPSA
63015,Catawissa,MO,Low Income Area/HPSA
63833,Catron,MO,Low Income Area/HPSA
65626,Caulfield,MO,Low Income Area/HPSA
63016,Cedar Hill,MO,HPSA
65627,Cedarcreek,MO,Low Income Area/HPSA
63436,Center,MO,Low Income Area/HPSA
65023,Centertown,MO,HPSA
64019,Centerview,MO,Low Income Area/HPSA
63633,Centerville,MO,Low Income Area/HPSA
65240,Centralia,MO,Low Income Area/HPSA
65629,Chadwick,MO,Low Income Area/HPSA
63740,Chaffee,MO,Low Income Area/HPSA
65024,Chamois,MO,HPSA
63834,Charleston,MO,Low Income Area/HPSA
65446,Cherryville,MO,Low Income Area/HPSA
65630,Chestnutridge,MO,Low Income Area/HPSA
64733,Chilhowee,MO,Low Income Area/HPSA
64601,Chillicothe,MO,Low Income Area/HPSA
64635,Chula,MO,Low Income Area/HPSA
63437,Clarence,MO,Low Income Area/HPSA
65243,Clark,MO,Low Income Area/HPSA
65025,Clarksburg,MO,Low Income Area/HPSA
64430,Clarksdale,MO,HPSA
64430,Clarksdale,MO,HPSA
63336,Clarksville,MO,Low Income Area/HPSA
63837,Clarkton,MO,Low Income Area/HPSA
64431,Clearmont,MO,Low Income Area/HPSA
65631,Clever,MO,Low Income Area/HPSA
65244,Clifton Hill,MO,Low Income Area/HPSA
65324,Climax Springs,MO,Low Income Area/HPSA
64735,Clinton,MO,Low Income Area/HPSA
63934,Clubb,MO,Low Income Area/HPSA
64432,Clyde,MO,Low Income Area/HPSA
63535,Coatsville,MO,Low Income Area/HPSA
64636,Coffey,MO,Low Income Area/HPSA
65325,Cole Camp,MO,Low Income Area/HPSA
64738,Collins,MO,Low Income Area/HPSA
65201,Columbia,MO,Low Income Area/HPSA
65202,Columbia,MO,Low Income Area/HPSA
65215,Columbia,MO,Low Income Area/HPSA
65216,Columbia,MO,Low Income Area/HPSA
65203,Columbia,MO,HPSA
65211,Columbia,MO,HPSA
64433,Conception,MO,Low Income Area/HPSA
64434,Conception Junction,MO,Low Income Area/HPSA
64020,Concordia,MO,HPSA
64020,Concordia,MO,HPSA
65632,Conway,MO,Low Income Area/HPSA
65449,Cook Station,MO,Low Income Area/HPSA
64021,Corder,MO,Low Income Area/HPSA
64436,Cosby,MO,HPSA
65690,Couch,MO,Low Income Area/HPSA
64637,Cowgill,MO,Low Income Area/HPSA
64437,Craig,MO,Low Income Area/HPSA
65633,Crane,MO,Low Income Area/HPSA
64739,Creighton,MO,Low Income Area/HPSA
65452,Crocker,MO,Low Income Area/HPSA
65634,Cross Timbers,MO,Low Income Area/HPSA
63019,Crystal City,MO,Low Income Area/HPSA
65453,Cuba,MO,Low Income Area/HPSA
63339,Curryville,MO,Low Income Area/HPSA
65635,Dadeville,MO,Low Income Area/HPSA
63743,Daisy,MO,HPSA
65246,Dalton,MO,Low Income Area/HPSA
64438,Darlington,MO,Low Income Area/HPSA
65456,Davisville,MO,Low Income Area/HPSA
64638,Dawn,MO,HPSA
64440,De Kalb,MO,Low Income Area/HPSA
63020,De Soto,MO,Low Income Area/HPSA
64639,De Witt,MO,Low Income Area/HPSA
64439,Dearborn,MO,HPSA
64740,Deepwater,MO,Low Income Area/HPSA
64741,Deerfield,MO,Low Income Area/HPSA
63744,Delta,MO,HPSA
64441,Denver,MO,Low Income Area/HPSA
63636,Des Arc,MO,Low Income Area/HPSA
65457,Devils Elbow,MO,HPSA
63841,Dexter,MO,Low Income Area/HPSA
64840,Diamond,MO,Low Income Area/HPSA
63023,Dittmer,MO,HPSA
63023,Dittmer,MO,HPSA
65459,Dixon,MO,Low Income Area/HPSA
63637,Doe Run,MO,Low Income Area/HPSA
63935,Doniphan,MO,Low Income Area/HPSA
65637,Dora,MO,Low Income Area/HPSA
64022,Dover,MO,Low Income Area/HPSA
63536,Downing,MO,Low Income Area/HPSA
64742,Drexel,MO,HPSA
65638,Drury,MO,Low Income Area/HPSA
63936,Dudley,MO,Low Income Area/HPSA
65461,Duke,MO,Low Income Area/HPSA
65640,Dunnegan,MO,Low Income Area/HPSA
63438,Durham,MO,HPSA
63438,Durham,MO,HPSA
65641,Eagle Rock,MO,Low Income Area/HPSA
64442,Eagleville,MO,Low Income Area/HPSA
63045,Earth City,MO,Low Income Area
63845,East Prairie,MO,Low Income Area/HPSA
64443,Easton,MO,HPSA
65462,Edgar Springs,MO,Low Income Area/HPSA
64444,Edgerton,MO,HPSA
63537,Edina,MO,Low Income Area/HPSA
65326,Edwards,MO,Low Income Area/HPSA
64744,El Dorado Springs,MO,Low Income Area/HPSA
65026,Eldon,MO,Low Income Area/HPSA
65463,Eldridge,MO,Low Income Area/HPSA
65464,Elk Creek,MO,Low Income Area/HPSA
65644,Elkland,MO,Low Income Area/HPSA
63638,Ellington,MO,Low Income Area/HPSA
63937,Ellsinore,MO,Low Income Area/HPSA
63538,Elmer,MO,Low Income Area/HPSA
64445,Elmo,MO,Low Income Area/HPSA
63343,Elsberry,MO,Low Income Area/HPSA
63439,Emden,MO,Low Income Area/HPSA
65466,Eminence,MO,Low Income Area/HPSA
63344,Eolia,MO,Low Income Area/HPSA
63846,Essex,MO,Low Income Area/HPSA
63539,Ethel,MO,Low Income Area/HPSA
65032,Eugene,MO,HPSA
65468,Eunice,MO,Low Income Area/HPSA
63025,Eureka,MO,HPSA
65646,Everton,MO,Low Income Area/HPSA
63440,Ewing,MO,HPSA
63440,Ewing,MO,HPSA
65247,Excello,MO,Low Income Area/HPSA
64024,Excelsior Springs,MO,Low Income Area/HPSA
65647,Exeter,MO,Low Income Area/HPSA
65648,Fair Grove,MO,Low Income Area/HPSA
65649,Fair Play,MO,Low Income Area/HPSA
63939,Fairdealing,MO,Low Income Area/HPSA
64446,Fairfax,MO,Low Income Area/HPSA
64842,Fairview,MO,Low Income Area/HPSA
65470,Falcon,MO,Low Income Area/HPSA
63345,Farber,MO,HPSA
63640,Farmington,MO,Low Income Area/HPSA
64448,Faucett,MO,Low Income Area/HPSA
65248,Fayette,MO,Low Income Area/HPSA
63026,Fenton,MO,HPSA
63028,Festus,MO,HPSA
63028,Festus,MO,HPSA
64449,Fillmore,MO,Low Income Area/HPSA
63940,Fisk,MO,Low Income Area/HPSA
65650,Flemington,MO,Low Income Area/HPSA
63030,Fletcher,MO,Low Income Area/HPSA
65329,Florence,MO,Low Income Area/HPSA
63347,Foley,MO,Low Income Area/HPSA
65652,Fordland,MO,Low Income Area/HPSA
64451,Forest City,MO,Low Income Area/HPSA
63348,Foristell,MO,HPSA
63348,Foristell,MO,HPSA
65653,Forsyth,MO,Low Income Area/HPSA
65473,Fort Leonard Wood,MO,Low Income Area/HPSA
65034,Fortuna,MO,Low Income Area/HPSA
64745,Foster,MO,Low Income Area/HPSA
63441,Frankford,MO,Low Income Area/HPSA
65250,Franklin,MO,Low Income Area/HPSA
63645,Fredericktown,MO,Low Income Area/HPSA
65035,Freeburg,MO,Low Income Area/HPSA
65654,Freistatt,MO,Low Income Area/HPSA
63941,Fremont,MO,Low Income Area/HPSA
63036,French Village,MO,Low Income Area/HPSA
63747,Friedheim,MO,HPSA
63748,Frohna,MO,Low Income Area/HPSA
65251,Fulton,MO,HPSA
65655,Gainesville,MO,Low Income Area/HPSA
65656,Galena,MO,Low Income Area/HPSA
64640,Gallatin,MO,Low Income Area/HPSA
64641,Galt,MO,Low Income Area/HPSA
64747,Garden City,MO,Low Income Area/HPSA
65657,Garrison,MO,Low Income Area/HPSA
63942,Gatewood,MO,Low Income Area/HPSA
64453,Gentry,MO,Low Income Area/HPSA
63540,Gibbs,MO,Low Income Area/HPSA
63848,Gideon,MO,Low Income Area/HPSA
65330,Gilliam,MO,Low Income Area/HPSA
64642,Gilman City,MO,Low Income Area/HPSA
63750,Gipsy,MO,Low Income Area/HPSA
65254,Glasgow,MO,Low Income Area/HPSA
63751,Glenallen,MO,Low Income Area/HPSA
63541,Glenwood,MO,Low Income Area/HPSA
63849,Gobler,MO,Low Income Area/HPSA
65658,Golden,MO,Low Income Area/HPSA
64748,Golden City,MO,Low Income Area/HPSA
64843,Goodman,MO,Low Income Area/HPSA
63543,Gorin,MO,Low Income Area/HPSA
64454,Gower,MO,HPSA
65660,Graff,MO,Low Income Area/HPSA
64455,Graham,MO,HPSA
64844,Granby,MO,Low Income Area/HPSA
63943,Grandin,MO,Low Income Area/HPSA
64030,Grandview,MO,Low Income Area/HPSA
64456,Grant City,MO,Low Income Area/HPSA
65037,Gravois Mills,MO,Low Income Area/HPSA
63544,Green Castle,MO,Low Income Area/HPSA
63545,Green City,MO,Low Income Area/HPSA
65332,Green Ridge,MO,Low Income Area/HPSA
65661,Greenfield,MO,Low Income Area/HPSA
63546,Greentop,MO,Low Income Area/HPSA
63944,Greenville,MO,Low Income Area/HPSA
65662,Grovespring,MO,Low Income Area/HPSA
63041,Grubville,MO,Low Income Area/HPSA
64457,Guilford,MO,Low Income Area/HPSA
64643,Hale,MO,Low Income Area/HPSA
65663,Half Way,MO,Low Income Area/HPSA
65255,Hallsville,MO,HPSA
64644,Hamilton,MO,Low Income Area/HPSA
63401,Hannibal,MO,Low Income Area/HPSA
65666,Hardenville,MO,Low Income Area/HPSA
64035,Hardin,MO,HPSA
64645,Harris,MO,Low Income Area/HPSA
